,product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,user_id,main_category,savings,price_zscore
752,B09M869Z5V,Portronics MPORT 31C 4-in-1 USB Hub (Type C to 4 USB-A Ports) with Fast Data Transfer,Computers&Accessories|Accessories&Peripherals|USBHubs,570.0,999.0,43,4.2,"AG7L3FBDA2KLNZOZWS2XF7Y2GGRQ,AH6VYUL52LC2OCCRBHLSH6IH4B3A,AGD2RAVYCENEIWLBUNTSEHBJ73QA,AED4F4GBE3CHLH5VPHQFYBNTSZJA,AGNRMULABMTY7VTZAGRBYTQ2EMCQ,AFJGD6THKLQUOW46YHUM7RY2IPJQ,AE6GYV2V4MGT4VMFHJ2CDRWVYS5Q,AGF6BP7K7OUOWT5WN4AKZWW3UDLA",Computers&Accessories,429.0,-0.4089728388910751
753,B07W6VWZ8C,"Infinity (JBL Fuze Pint, Wireless Ultra Portable Mini Speaker with Mic, Deep Bass, Dual Equalizer, Bluetooth 5.0 with Voice Assistant Support for Mobiles (Black)",Electronics|HomeAudio|Speakers|OutdoorSpeakers,899.0,1999.0,55,4.1,"AHICRWO4RPGT5JZX5X62PHKEIOAA,AELSKKUTL4Y2Q3KU5GP2L33XVMYA,AF34EG2TFEJSS6JCF6KVYXWFVKMQ,AFNLHG3TWOKXCUUSVQRLFJUO4EQQ,AGRLV5DOERPIHD7M2T4BROBCH5BA,AGSKNL5Y5BXTBFEM26LRS26MC32A,AH5PHT6FNGEAWO5L6B7DQSYHZMFQ,AEEFS3FOUKDT4GU4ERN6AOCMHTFQ",Electronics,1100.0,-0.3169859517193386
754,B07Z1X6VFC,"AirCase Protective Laptop Bag Sleeve fits Upto 13.3"" Laptop/ MacBook, Wrinkle Free, Padded, Waterproof Light Neoprene case Cover Pouch, for Men & Women, Black- 6 Months Warranty",Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Bags&Sleeves|LaptopSleeves&Slipcases,449.0,999.0,55,4.4,"AFOJ6DLJQNWRLJIVLU25OZILE6RA,AHWP57C3GNX5E32HHWT43GCSC4FQ,AHAKSS633XQSBDP63G7OCYEXPV2A,AG7IZHWLVWLGGYDRPI7FNFT5FTOA,AHQTUOLZMVDGHM233DHLOCIGDSYQ,AHBXADPUQXAIJI5XTHUKDWD3OQLA,AFT2P43UBSNDT2FIVCJGU5OXO4IQ,AFFDTA4C2KBZN6U2VLE3H4Q244QA",Computers&Accessories,550.0,-0.4089728388910751
755,B07YL54NVJ,"Brand Conquer 6 in 1 with OTG, SD Card Reader, USB Type C, USB 3.0 and Micro USB, for Memory Card | Portable Card Reader | Compatible with TF, SD, Micro SD, SDHC, SDXC, MMC, RS-MMC, Micro SDXC",Computers&Accessories|ExternalDevices&DataStorage|ExternalMemoryCardReaders,549.0,999.0,45,4.3,"AHFX3A6IT3PFKH3WJU3BRCMOAOIA,AE57P6GZXORH2I7GELKYG4WF44EQ,AEYYJ5PIFRCXNHS2EJPMJUGTDEZQ,AFSUJDWQ273XNSVOHS2DODGGBVYQ,AGKQW7XWMS7MUWWL5OHMRKRJCIBQ,AHUIE3AFZ4L4DOWE6HF5XUXBWM7A,AHBJKJCUV3CH6774KEAQSRLKXU4A,AHCP3IJRF3CCTAK5LPCJSWLVMCGA",Computers&Accessories,450.0,-0.4089728388910751
756,B0759QMF85,"TP-Link AC750 Dual Band Wireless Cable Router, 4 10/100 LAN + 10/100 WAN Ports, Support Guest Network and Parental Control, 750Mbps Speed Wi-Fi, 3 Antennas (Archer C20) Blue, 2.4 GHz",Computers&Accessories|NetworkingDevices|Routers,1529.0,2399.0,36,4.3,"AEWV35IS77VEIX4T7GIMS7WUPLLA,AHJJPJEYJI7CTBSWRRMIU7GW3NAQ,AEQPYAO4245QP3GSNQPFDVAKHFRA,AHLUETN2P3TVLZUYVNMSIJ3GVVPA,AE52V2LIW4Z75F47TVPERNBRPXRA,AH3EONAK3BU7EWDYJGJEBJ54KRLQ,AEDS2VTTH5GACRGL2B5F7TLJULYQ,AGOY7AILHEVOJA6SPYYUQYIFVVKA",Computers&Accessories,870.0,-0.2801911968506439
757,B00LM4X0KU,"Parker Quink Ink Bottle, Blue","OfficeProducts|OfficePaperProducts|Paper|Stationery|Pens,Pencils&WritingSupplies|Pens&Refills|BottledInk",100.0,100.0,0,4.3,"AEWW4LJOVXD65UKE7QCBCHQZMG7A,AGVWB5YTQZC7GAIV4PCCOFF2U27A,AFUR2THG6BYV6IRA5JV6LBQNG2AA,AFSG5TXKKCLHBK3FABKJABBBUHEQ,AF2DOUVTY5LHTVWGGVE6YHW5KEGA,AFEX5OM5UOST6POIWTBW6TCEZ2YA,AFKZZOQ7J2SOXP3OHFBEDXNFINCQ,AFD6P5IRXY6KWXUW4H7X6ECRMSLA",OfficeProducts,0.0,-0.4916690504584662
758,B08PFSZ7FH,STRIFF Laptop Stand Adjustable Laptop Computer Stand Multi-Angle Stand Phone Stand Portable Foldable Laptop Riser Notebook Holder Stand Compatible for 9 to 15.6” Laptops Black(Black),Computers&Accessories|Accessories&Peripherals|LaptopAccessories|NotebookComputerStands,299.0,1499.0,80,4.2,"AEILGA3FG3TQAYO3EITLHUVI6MCA,AHINIWK2KZENSZSLBZWEDOZMNEBA,AHCOIX4FTZHKMCOH7TPK45D2KKDA,AHYFPG47CQW6OMLRJZSHPCQJXP2A,AEDE34W5WJGXECUXTOAKRHAOUGBQ,AEZW6T6MCZ36RCAVWYLROTAAACCQ,AFSNFNBATJC5YFJ3ML5STBT5A4KQ,AGUI6FOOCJNZ5DBLVZIZPGVHXQNQ",Computers&Accessories,1200.0,-0.36297939530520684
759,B012MQS060,"Logitech MK215 Wireless Keyboard and Mouse Combo for Windows, 2.4 GHz Wireless, Compact Design, 2-Year Battery Life(Keyboard),5 Month Battery Life(Mouse) PC/Laptop- Black","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MouseSets",1295.0,1795.0,28,4.1,"AGH2D3JCXGY6SY5ZWKOIDELCLUQA,AFK54CUHW2VKQOGOWQD432GXJJJQ,AGWBDFED7HKRTXHFQFNGFDN32GFA,AGVIQIEZRWOFT45FVFJS532GJDEA,AGTM5VJF6YXWQ6RW4Q4OUT2OCX3Q,AFI5C2KZCUJSWZLUFDDRAPMFJPSQ,AF4FIRN7RPMBEFPQGRYS36ZJWW7Q,AF4ZFHPSSQQNBOH2HMEA7ONW5GBA",Computers&Accessories,500.0,-0.3357512767023728
760,B01MF8MB65,boAt Bassheads 225 in Ear Wired Earphones with Mic(Blue),"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",699.0,999.0,30,4.1,"AEH4535UEBGBK4WIFIR5RHBM7AQA,AHBXCQFNVX4Y3DSDZYYDHORYLLSA,AEOLHHEMZIIF7EEUUV2R4TJB75UA,AFFAQFCCJ5DD22NG3VJQA3XPECXA,AHSUUCCXKIC7DV2MVAXINC3B4GOA,AF6562TF5CHMMJIIAO2TQPNYVMBQ,AGTQRL452KSW2S3HBDH75PIC4F2Q,AF6AJLI5BMDQ3ODA7AW3UMVU2X7A",Electronics,300.0,-0.4089728388910751
761,B00LHZWD0C,"Luxor 5 Subject Single Ruled Notebook - A4, 70 GSM, 300 pages","OfficeProducts|OfficePaperProducts|Paper|Stationery|Notebooks,WritingPads&Diaries|CompositionNotebooks",252.0,315.0,20,4.5,"AEAD2LHI2R3QVR3AQKOPB523SVUA,AGHZS375UQZ6XK6BYQCZ2YJ4TX6A,AE3EZWQC4YBZLYGELTAF4RPD4YVQ,AGHNTOZPHJSNZXAV6VXZ55QQS2VA,AE34CJ4WMOVB26TU5H42L74U5DGA,AEMLPNYNPF73NMFYHSSXRCYO2OGQ,AER43SPS7UTEVRDP7YPU3HTOQA3A,AHF2MPFWRSCS6OXUZ3D5W3C37CRA",OfficeProducts,63.0,-0.47189186971654284
762,B08QDPB1SL,Duracell Chhota Power AA Battery Set of 10 Pcs,Electronics|GeneralPurposeBatteries&BatteryChargers|DisposableBatteries,190.0,220.0,14,4.4,"AEEF4HG4M3I4C27OWPX5SSBESB6Q,AHNRF2HZSCFRQZBZLYECIAG4X7LA,AEBY7LSKMBHUL74SXGJDSRKKPGXA,AFZOAPDLJIFD3YE3HDLTHDSWUXNA,AGHKOJMPPR3ZWSYI7BCOFHNIDP4A,AEUXGDH7N7HYBKXCLX6ISS5XYIWA,AF2FJFSVMDNTOTK5VXW324KCENIQ,AG5S67BW7SOU7MZK7VGDTLCCCFWQ",Electronics,30.0,-0.48063062399785783
763,B07BRKK9JQ,"Zebronics Zeb-Transformer Gaming Keyboard and Mouse Combo (USB, Braided Cable)","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MouseSets",1299.0,1599.0,19,4.3,"AHEPPTU7YZ4YNMCKFBT5PG7W2CHQ,AG7URP5PKDSGZQUIBSSSVTQCYDBQ,AGVHA7GWJH65MLMZ6UEFQFPFEABA,AEZJ7W36ANQVE7DVQAVPDAMMK65Q,AGLLWVAI4Z22HEY37TBOWCHYNVMQ,AG4KCGZMX3RVD6WWOR4USWIW5P6Q,AHI7MAEVGKFALD52EV265L5ZZXTQ,AFGEKEI73SEGJGTUTZCS35U5UJXQ",Computers&Accessories,300.0,-0.3537807065880332
764,B01EZ0X3L8,"SanDisk Ultra 64 GB USB Pen Drives (SDDDC2-064G-I35, Black, Silver)",Computers&Accessories|ExternalDevices&DataStorage|PenDrives,729.0,1650.0,56,4.3,"AFQ7SOVCXM34BZ7KEFEX7M4TPD7A,AHUPUQJ3RNQZH5SI7ZK5LWNDYXVA,AF2K32KCDE5FG35MDRCWU35PBIKA,AECWYSIVTNLIIS5A2JCCXVV65YEA,AFGRH4DRQCAFVZ32E2HCJV2FY2CQ,AG3VNAPINYOYAQVGDR7ZJ4YQMHRA,AFVCCE5SH4O6EKOUDLJNKCHQCEKQ,AHXGYVTMKDT7JUK4RJDJC7ISMPDQ",Computers&Accessories,921.0,-0.3490893753422746
765,B00LM4W1N2,Parker Classic Gold Gold Trim Ball Pen,"OfficeProducts|OfficePaperProducts|Paper|Stationery|Pens,Pencils&WritingSupplies|Pens&Refills|RetractableBallpointPens",480.0,600.0,20,4.3,"AEWRRSZJ7PFNPLN3PDWMWQJ2UEIA,AHWNKLMNWM55LSYHST2D4QJHIPJQ,AEP3BU7PNOTWYZ2YZ2IGC2AFJ4UQ,AH5PCRPW73ATTHHWOOCLLOY27RTA,AHYRVZO75V7QCBX2UY42LN6TPVHA,AGMJH3UJPOVZAA7KCWUGWNBPOPDA,AFA6VUQZIGTFOXBWJQEN4TRPEYSQ,AEFBEFEQHITZHESCPA42U5N2Y7YQ",OfficeProducts,120.0,-0.44567560687259794
766,B0949SBKMP,"boAt Flash Edition Smart Watch with Activity Tracker, Multiple Sports Modes, 1.3"" Screen, 170+ Watch Faces, Sleep Monitor, Gesture, Camera & Music Control, IP68 & 7 Days Battery Life(Lightning Black)",Electronics|WearableTechnology|SmartWatches,1799.0,6990.0,74,4.0,"AES2J44MJ3FMUE6NIAJTOUQCQIWA,AHQ7LIIQZN6O7YA3EYZ7SV2RIYFQ,AH63HFCY2DBQCGPIVKPHXNHTA7WA,AFYA4YKSMUOYCP7QOKA4UULLVOVQ,AGBNZJLZPYRHG5ZBJ4XSL4ZIUUMQ,AFVC6JKNNPRKNPVSGTKTDVE6S7KA,AHYE26O7K6TJKC36JVCCCL27UJPA,AH6B3XKTUGRPKW7TPUVUY46L5WYQ",Electronics,5191.0,0.14212060215479846
767,B08YD264ZS,"Tarkan Portable Folding Laptop Desk for Bed, Lapdesk with Handle, Drawer, Cup & Mobile/Tablet Holder for Study, Eating, Work (Black)",Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Lapdesks,999.0,2499.0,60,4.3,"AHXVJ4RECEDVRCX2R7BYOMRO7KJQ,AEUNZGZ7IQFCJEFHU647HB57FC2Q,AEUWYI55HVW2GO4GRLWK4PWCTPLQ,AEDRDM7OTIWIAOWELAEAITODC4EA,AEDZ4OLR66LZO57XWMR6F43K736A,AEIXRXVWCR62IELG44BI5F7ZZUSQ,AFMCGE5U34NNKT2AGRY5TPX4OHKQ,AEFVX5GYQ6Y5MQSA25IP2FM2ZKTA",Computers&Accessories,1500.0,-0.2709925081334703
768,B094JNXNPV,"Ambrane Unbreakable 3 in 1 Fast Charging Braided Multipurpose Cable for Speaker with 2.1 A Speed - 1.25 meter, Black",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,299.0,399.0,25,4.0,"AFYR53OTBUX2RNAKUZHUJ4RFJJNQ,AHR735YWWYFTQI5VGEEYP3DZPB6Q,AEO5NTPVZBDP7EHO2NOJ3Q6QPN3A,AF7S5C6MJ7XPJ26E3U3Z5TIWHRMA,AGY65IJP7XREWO3GUDT46474CYKA,AE2E632GMYL5U2ESNXOX5UT5D34A,AFHE44JRHYO42EGIWNM2GC75ZIJA,AEMJJHRL3DAOOLBWHIDSFW56MJWQ",Computers&Accessories,100.0,-0.464164971194117
769,B00GZLB57U,"Quantum RJ45 Ethernet Patch Cable/LAN Router Cable with Heavy Duty Gold Plated Connectors Supports Hi-Speed Gigabit Upto 1000Mbps, Waterproof and Durable,1-Year Warranty-32.8 Feet (10 Meters)(White)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|EthernetCables,238.0,699.0,66,4.4,"AEMEBARDKUUI7MQSY2HXMC2DCT4A,AH36CGQ26U2XBH5AOGHYNKL5Q2OA,AFN2QOA5EGEBINN5RMANWEVQNMYA,AGLYWTUJ7XAWSKGMRXZEMUHNN3QA,AFRAZBKDRASUEHTVFD2LOQLK7DCQ,AEP7EC356VG6MRFKXMOMUB7P54XA,AH4QHKISYAAMVDYY7BKOAN2BNLAQ,AHKEJNX6BD23WELVKN25GORPR2NA",Computers&Accessories,461.0,-0.43656890504259604
770,B07V82W5CN,"HP USB Wireless Spill Resistance Keyboard and Mouse Set with 10m Working Range 2.4G Wireless Technology / 3 Years Warranty (4SC12PA), Black","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MouseSets",1349.0,2198.0,39,4.0,"AFTFXABT3BDNGAMCE5GCZ5BIZOGQ,AHGJUEH2OCUBOVSJSKQSHCSOW7ZQ,AELVCY3WRWL2IPLH6BX2VXKUHDDQ,AFQ4223SMNWNRIAGWCCSB6AN6PRQ,AE5XTZM6CCS7KOS6K2CEYEESQJUA,AFSBYWJB5BRFON6DVK7M5YRGL72Q,AGIP2P2RM5LF2Z6NRCGYE6IZA27Q,AFAY4E5XO4Z7KO4FYOWQYQSKT4KA",Computers&Accessories,849.0,-0.29868056117216296
771,B077Z65HSD,"boAt A400 USB Type-C to USB-A 2.0 Male Data Cable, 2 Meter (Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,299.0,999.0,70,4.3,"AFA332YHUPB6I7KMME7SOFX5RKQQ,AH3LHRL5P4YAVOQQCH72G2PJFXSA,AGUUHLF34AIEIOE5KULXXVWKBCMA,AHWY6IG3PXBBJMLVFMHHKM25BVCQ,AEOKB3ECJUM6UQOBFKMEMQVVHL4A,AEYA6LQE25O2P6C7XV62XM3YV2EQ,AHMKSLALVS62JUHSHAI3FUXWDYYA,AFZIZOK5KDBOB5QCHUQRR2ZWUYKA",Computers&Accessories,700.0,-0.4089728388910751
772,B08HD7JQHX,"HUMBLE Dynamic Lapel Collar Mic Voice Recording Filter Microphone for Singing Youtube SmartPhones, Black",Computers&Accessories|Accessories&Peripherals|Audio&VideoAccessories|PCMicrophones,199.0,499.0,60,3.3,"AFILRU3X2FCDPDW5UKLT6C7OPJSA,AFWTGD4FCS2E2U2TDCOEOGP2FWEA,AFHMG44566SPMVPBLRU7VTTJ26VA,AFBDL2XOOPYMHMLABSXN4JAF3WOA,AGZK3EYB72FFZWRS77DCYORIIZZQ,AGPQASU7OTDRO76TQFWP7NVDKD6A,AE62ADD7WHBES7SB2GESKXCE2R7Q,AFZZ3LQJXGZL2I3L2FI2I4ZYEDPA",Computers&Accessories,300.0,-0.4549662824769434
773,B0B31FR4Y2,"Boult Audio Omega with 30dB ANC+ ENC, 32H Playtime, 45ms Latency Gaming Mode, Quad Mic Zen ENC, 3 Equalizer Modes, ANC, Type-C Fast Charging, IPX5 True Wireless in Ear Bluetooth Earbuds (Black)","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",1999.0,9999.0,80,3.7,"AF5VUXGXGK7JT2XRO7HGTFDQY5OA,AEIXBTPYBR47FGHAXDGUF47THVNA,AE22E2AXODSPNK3EBIHNGYS5LOSA,AHHV55IOBUA43K6OGUB6MH4SCSPA,AGJZRLTPG3LJML3KI4RAVEQ2RQDQ,AGRAVGG6YRUYTGZDEFZUUNUQO2MA,AGS2SGI5ZQ3VU6CQCOHCNJ33XQRQ,AGCI7Z2ERAGGKG4BPPEUVLXHT2FQ",Electronics,8000.0,0.41890914565455367
774,B09Y14JLP3,"STRIFF UPH2W Multi Angle Tablet/Mobile Stand. Holder for iPhone, Android, Samsung, OnePlus, Xiaomi. Portable,Foldable Stand.Perfect for Bed,Office, Home,Gift and Desktop (White)",Electronics|Mobiles&Accessories|MobileAccessories|Stands,99.0,499.0,80,4.1,"AFAKLGJPBTX3EWCXJWB6TF4LJOXQ,AHR5LL4YACXI5EFTGVBU56XUEG3Q,AG4K2GZXDJUJR73746BVI5ZCXXAA,AEWZWQVWEH3665BOU2QPVBRLTTSQ,AHRRE5O2H4IOLL6MP6GQDG5WA7CA,AHXDIZAFO4I6IXLPNGBHUSK7UZBQ,AHTLGCL5SZOQA3Z7FN2JPUWU2FAA,AGWT3N6VGOTZTXX4EK53LSAV4JDQ",Electronics,400.0,-0.4549662824769434
775,B09ZHCJDP1,"Amazon Basics Wireless Mouse | 2.4 GHz Connection, 1600 DPI | Type - C Adapter | Upto 12 Months of Battery Life | Ambidextrous Design | Suitable for PC/Mac/Laptop","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",499.0,1000.0,50,5.0,"AFLLEPVLIAH2DFSHAZ77KWFM72ZA,AHY2YZWK63CNZ626MC3TFQRBB7RA,AG3PG2EM3MIT6IYPS5KZRIAF4QDQ,AE2KS6ZY376YMGX7RNKV7VXUEGFQ,AHUPZTSAPO7GABNBTIBDYNFKYFKQ,AENQGQZ4L2CTB7HT4QUUZB3IJO6A,AFZDZGWHZNPZ3VLECIBYSFUDGT4A,AGOYRUEHDI3SH7N4KBLQS4KE6G2A",Computers&Accessories,501.0,-0.40888085200390334
776,B08C4Z69LN,Crucial RAM 8GB DDR4 3200MHz CL22 (or 2933MHz or 2666MHz) Laptop Memory CT8G4SFRA32A,Computers&Accessories|Components|Memory,1792.0,3500.0,49,4.5,"AHT3PNU446CPE3MJRLGDF5V2R5EA,AFM4NVMFZR7V3YHD54FEHQXFQBXA,AFZEG6L4GPWPLCNRA727ERKMBPBA,AF6ZV6WLSN2HCC3XHTVHZOMRRZ3Q,AEIRWUG67FDIYGZLFOLIOT3LAZ4A,AH67GVYCB2QS6CIQIZ7IFYKSMXCQ,AF7V4J7TH7SIZBZW2ZKS56QML76A,AGNGKPDG2KXIZC5EXKPKSBJTSBNQ",Computers&Accessories,1708.0,-0.17891363407456204
777,B016XVRKZM,"APC Back-UPS BX600C-IN 600VA / 360W, 230V, UPS System, an Ideal Power Backup & Protection for Home Office, Desktop PC & Home Electronics",Computers&Accessories|Accessories&Peripherals|UninterruptedPowerSupplies,3299.0,4100.0,20,3.9,"AGZRJIMJCQUUHZG34JSIL5PSXGTA,AHHGP3WIV7RMRVERWVUEYLPYXYHQ,AGB2GEXGTW7TMVVANDCMSSXHC45Q,AHMRZCSYJPOWABVP3722Z6YZR7KA,AFILVH3E6XXNDPWWK5NDSVKXLEHQ,AG4V65HMYF6P3SFTT3ACUTVJ5ZWQ,AEYUOB6DIP2L2UJDHWMN3TIFU2CQ,AE3BKBMK2CPOW3B3NOAN6753O4TA",Computers&Accessories,801.0,-0.12372150177152011
778,B00LHZW3XY,"Luxor 5 Subject Single Ruled Notebook - A5 Size, 70 GSM, 300 Pages","OfficeProducts|OfficePaperProducts|Paper|Stationery|Notebooks,WritingPads&Diaries|CompositionNotebooks",125.0,180.0,31,4.4,"AGKET6EBMS4XL3NJXMR2JOPTFO5A,AEWBMDGEZ4X45MQ755DGGWVOA5PQ,AEDWE7SRSLUC4O4UBDVW2PG6RALA,AGP2G2TDF5Q5HZECH6MKPXWAFWDA,AHHLEAFO3POG5JSN5OBR6S23N3PQ,AGNPEDP5PPB3WS77KHG6YFLDZRUA,AGEZS5T62DR6CMVOT6PTWIKB5G2A,AEXIQRY2ZR6B6GRHEYZEMLUEUAQA",OfficeProducts,55.0,-0.4843100994847273
779,B098JYT4SY,"Zebronics Zeb-Jaguar Wireless Mouse, 2.4GHz with USB Nano Receiver, High Precision Optical Tracking, 4 Buttons, Plug & Play, Ambidextrous, for PC/Mac/Laptop (Black+Grey)","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",399.0,1190.0,66,4.1,"AG775T6JDIUUYOZ5VGCCQLTCDVRQ,AFQPZZYIFMI3C6LLIUI7J32N2ENQ,AE35FM3ZVTBEQGYDRYS6BVM65J5A,AETNHAGXKVVCV37ZG5BSJULYPI7A,AHGJVDDNG2LCJPZUBWBLWIJVH5HA,AHKU2DWXK73RVA5XWKV75XR6WFQA,AGC7CC6P34RRKZDPNW5BIM55VA3A,AG5C253AVEWRSVYUA7CC5DCJAXZA",Computers&Accessories,791.0,-0.3914033434412734
780,B08CFCK6CW,"Boult Audio Truebuds with 30H Playtime, IPX7 Waterproof, Lightning Boult™ Type C Fast Charging (10 Min=100Mins), BoomX™ Tech Rich Bass, Pro+ Calling HD Mic, Touch Controls in Ear Earbuds TWS (Grey)","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",1199.0,7999.0,85,3.6,"AF6F5SXN6WZEJUZNPNBN7WYT5HPQ,AE5Q66OAQVOETNNHP2BPN5WIBVJA,AEH2RH7OIWT7S4QEODICS53N57KQ,AEHOWFK4BF6CWRRJDVZUZOVUL64Q,AFJ5LGRDRG2RMQGAD5BJC5YXQSJQ,AHTXV552AQKBQFWD55KKCHCNLVZA,AH2A7GWJRYJ67HRIGNYIKLIU3ORA,AEUXJKOEYXTPEXZALZOBJP3QBI3Q",Electronics,6800.0,0.2349353713110806
781,B09P564ZTJ,"Wembley LCD Writing Pad/Tab | Writing, Drawing, Reusable, Portable Pad with Colorful Letters | 9 Inch Graphic Tablet (Assorted)","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|GraphicTablets",235.0,1599.0,85,3.8,"AHE44P32QOQ7RN7NMKUUNY5UCWUQ,AEXGNEQORPZO3LRAOYSYY2YEKINA,AGQL4UZV6XLH5QKBJPXX5F2SVRDQ,AGKF7OIXWGSJTEV3DW2MLSSCFK6Q,AF4F7MWCZXPUGRG54DXLB53MOJPA,AEUW4Y5YDVZYXKFQ7BOQZ6IL6MPQ,AGKF4F2CY6D6E6FT2SK2ERSQJBIQ,AE3VYASU5PP6DWIZJ66PBLNM4PLQ",Computers&Accessories,1364.0,-0.3537807065880332
782,B07MSLTW8Z,"Gizga Essentials Multi-Purpose Portable & Foldable Wooden Desk for Bed Tray, Laptop Table, Study Table (Black)",Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Lapdesks,549.0,1999.0,73,3.6,"AGVFCAHYGUUYGNODPT4TQQXTUGHQ,AFWK27A6IAU3NDNZKOC6VSFUPT7Q,AEUNRLYPFHSNIUTSTYF72R7XCSMA,AGIXZFCBWQFPGYRBGOMZN4HDJ22Q,AFODHW3TDUL5H2EGNF4DOL5KWEHA,AGQMTHUQSTGTZAMDFWDNAUTLQN4Q,AE3MQNNHHLUHXURL5S7IAR7JTGNQ,AHUAVIIVYTKSFJV2C42QS4BXFOMQ",Computers&Accessories,1450.0,-0.3169859517193386
783,B09N6TTHT6,"E-COSMOS Plug in LED Night Light Mini USB LED Light Flexible USB LED Ambient Light Mini USB LED Light, LED Portable car Bulb, Indoor, Outdoor, Reading, Sleep (4 pcs)",Computers&Accessories|Accessories&Peripherals|USBGadgets|Lamps,89.0,99.0,10,4.2,"AECKRXKG6P4WDPQMPD3XPO5ZZ5QA,AF23F2BUJEUNAGZDIOQJKUYF6LAQ,AHRDRWRO47YAE3WV6X6SXN6DJZBA,AHJ57MLUC2YLYZQKU3CX6UL5PGJQ,AGCKYTS6NKAUMR36K3LGAKBK7HLQ,AGMB47WHJPH52A57TVE43RY5DIZA,AHYSFGBB7ME3WWWP6PX55YHNYFBA,AHS5UBL4UFHYRUJRMMJKY2CUTOLA",Computers&Accessories,10.0,-0.491761037345638
784,B09W5XR9RT,"Duracell USB C To Lightning Apple Certified (Mfi) Braided Sync & Charge Cable For Iphone, Ipad And Ipod. Fast Charging Lightning Cable, 3.9 Feet (1.2M) - Black",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,970.0,1999.0,51,4.4,"AHZWJCVEIEI76H2VGMUSN5D735IQ,AH2DFUHFTG4CKQFVGZSB4JHXSAWA,AGYTSAUTXMOPROERNJPXNEB2XWNQ,AF5JWNCDVWTXOFCICR6IYNOEQENQ,AEEFM3W6RGC2KDYG5B6N7VQXR4QA,AGRT55DXEGF2EOL63HOKKKBB2KFA,AF6R7AMFHIWTMNFF6WPGFDOF7Z5A,AEGXNM3XGAHJGUJ7MIFPE7QFMJHA",Computers&Accessories,1029.0,-0.3169859517193386
785,B098R25TGC,Noise Buds VS201 V2 in-Ear Truly Wireless Earbuds with Dual Equalizer | with Mic | Total 14-Hour Playtime | Full Touch Control | IPX5 Water Resistance and Bluetooth v5.1 (Olive Green),"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",1299.0,2999.0,57,3.8,"AE5VN6K6A4NJNWVYSEWB62MA3GMA,AGJE2YGFQDWL6E6O3XOBPQ3YJIHQ,AEG3CL326V5AJNOLTC2BCUTR6NHQ,AF2L335C5YSJANG7RGOAGSFB6J3A,AFBUKSAGU3IQF6O63H3C52YQ3KDA,AEWN45SDFVQU23BOZRMYOYRAIVNA,AGRGAYQYSNND6OH2E5YMILNQLBBQ,AE4LFM6DUWG3H3L2O7BRXRDWMPQA",Electronics,1700.0,-0.22499906454760202
786,B0B2PQL5N3,"Lapster Gel Mouse pad with Wrist Rest , Gaming Mouse Pad with Lycra Cloth Nonslip for Laptop , Computer, , Home & Office (Black)","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MiceAccessories|MousePads",230.0,999.0,77,4.2,"AE2TSJXRS5BXE6X7WFS7HOFJKCOQ,AEQTFT2S7RDVYEGOX5RBADQ4VY2Q,AHPCHA3K3ZQDEKCNSZJ56BD4HY2A,AH75O6CQEPN6J3Q6VH4WIVD4HZUA,AHNK4EL2BOSS6WRMONWHNWAF5KRA,AERG3U7VI5YCANZA73XOR6KT2SZA,AHAN5RDTJMGOCIYJZKWO2SJFOB3Q,AGHS26EBVZK3HDJBO26J7C5HYCSQ",Computers&Accessories,769.0,-0.4089728388910751
